Unnamed: 0,radio,MCC,MNC,TAC,CID,unit,LON,LAT,RANGE,SAM,changeable,created,updated,averageSignal,Country,Network,Continent
12848693,UMTS,602,3,22012,13425816,0,32.793502807617,25.771865844727,1000,1,1,1354192880,1354192880,0,Egypt,Etisalat,Africa
12848694,GSM,602,3,32042,8182,0,32.814102172852,25.791091918945,1000,1,1,1354192980,1354192980,0,Egypt,Etisalat,Africa
12848695,GSM,602,3,22072,8182,0,32.853203,25.803064,7123,21,1,1354193331,1354193331,0,Egypt,Etisalat,Africa
12848696,GSM,602,3,22072,50422,0,32.852827,25.799884,3911,5,1,1354193231,1354193231,0,Egypt,Etisalat,Africa
12848697,UMTS,602,3,22072,13419766,0,32.847061157227,25.793838500977,1000,1,1,1354193077,1354193077,0,Egypt,Etisalat,Africa
12848698,UMTS,602,3,32042,13419766,0,32.867899,25.797362,1988,23,1,1354193207,1354193207,0,Egypt,Etisalat,Africa
12848699,GSM,602,3,32042,50422,0,32.88688659668,25.808944702148,1000,1,1,1354193220,1354193220,0,Egypt,Etisalat,Africa
12848700,GSM,602,3,22072,59572,0,32.902816,25.822586,2091,15,1,1354193340,1354193340,0,Egypt,Etisalat,Africa
12848701,GSM,602,3,22072,8181,0,32.910236,25.86113,5780,3,1,1354193609,1354193609,0,Egypt,Etisalat,Africa
12848702,GSM,602,3,22072,19562,0,32.919846,25.84053,1000,5,1,1354193373,1354193373,0,Egypt,Etisalat,Africa
12848703,GSM,602,3,22072,57282,0,32.907805,25.883842,4521,13,1,1354193606,1354193606,0,Egypt,Etisalat,Africa
12848704,GSM,602,3,22072,17031,0,32.919845581055,25.850143432617,1000,1,1,1354193395,1354193395,0,Egypt,Etisalat,Africa
12848705,GSM,602,3,22072,54482,0,32.896568,25.946961,10865,42,1,1354193991,1354193991,0,Egypt,Etisalat,Africa
12848706,GSM,602,3,22072,54372,0,32.919846,25.867653,1000,4,1,1354193456,1354193456,0,Egypt,Etisalat,Africa
12848707,GSM,602,3,22072,57272,0,32.9044,25.901574,4603,20,1,1354376902,1451272768,0,Egypt,Etisalat,Africa
12848708,GSM,602,3,22072,5742,0,32.893367,25.897431,12225,7,1,1354376902,1430798380,0,Egypt,Etisalat,Africa
12848709,GSM,602,3,22072,57281,0,32.897186,25.905762,1000,4,1,1354193598,1354193598,0,Egypt,Etisalat,Africa
12848710,GSM,602,3,22072,59571,0,32.889633,25.912857,1000,3,1,1354193625,1354193625,0,Egypt,Etisalat,Africa
12848711,GSM,602,3,22072,50412,0,32.885971,25.919266,1000,6,1,1354193668,1354193668,0,Egypt,Etisalat,Africa
12848712,GSM,602,3,22072,57271,0,32.891693,25.971062,2307,20,1,1354193908,1354193908,0,Egypt,Etisalat,Africa
12848713,GSM,602,3,22072,54272,0,32.895126,25.999146,1000,2,1,1354193999,1354193999,0,Egypt,Etisalat,Africa
12848714,GSM,602,3,22072,14732,0,32.886201,26.037186,4099,20,1,1354194236,1354194236,0,Egypt,Etisalat,Africa
12848715,GSM,602,3,22072,54481,0,32.888422,26.024471,4842,17,1,1354194258,1354194258,0,Egypt,Etisalat,Africa
12848716,GSM,602,3,22072,53902,0,32.885971,26.039047,1027,9,1,1354194186,1354194186,0,Egypt,Etisalat,Africa
12848717,GSM,602,3,22072,50441,0,32.878646850586,26.067123413086,1000,1,1,1354194262,1354194262,0,Egypt,Etisalat,Africa
12848718,GSM,602,3,22071,50441,0,32.866288,26.089587,2876,28,1,1354376908,1451272771,0,Egypt,Etisalat,Africa
12848719,GSM,602,3,22071,53512,0,32.802213,26.138094,10021,3,1,1354376908,1473788486,0,Egypt,Etisalat,Africa
12848720,GSM,602,3,22071,57212,0,32.869033813477,26.080856323242,1000,1,1,1354194319,1354194319,0,Egypt,Etisalat,Africa
12848721,GSM,602,3,22071,13512,0,32.843631,26.152955,5297,12,1,1354194759,1354194759,0,Egypt,Etisalat,Africa
12848722,UMTS,602,3,32042,13421335,0,32.842312,26.179629,5397,13,1,1354194885,1354194885,0,Egypt,Etisalat,Africa
12848723,UMTS,602,3,32042,13423996,0,32.847061157227,26.159133911133,1000,1,1,1354194646,1354194646,0,Egypt,Etisalat,Africa
12848724,UMTS,602,3,32042,13428595,0,32.843399,26.161423,1000,3,1,1354194663,1354194663,0,Egypt,Etisalat,Africa
12848725,GSM,602,3,32042,13512,0,32.840194702148,26.16325378418,1000,1,1,1354194667,1354194667,0,Egypt,Etisalat,Africa
12848726,GSM,602,3,22071,57871,0,32.833786,26.171951,1000,3,1,1354194725,1354194725,0,Egypt,Etisalat,Africa
12848727,GSM,602,3,22071,52561,0,32.843863,26.146318,7512,3,1,1354376908,1451272771,0,Egypt,Etisalat,Africa
12848728,GSM,602,3,22071,13511,0,32.816845,26.182757,5963,5,1,1354376908,1488953673,0,Egypt,Etisalat,Africa
12848729,GSM,602,3,22071,18022,0,32.755593,26.179471,7445,5,1,1354376908,1476629491,0,Egypt,Etisalat,Africa
12848730,GSM,602,3,22071,56431,0,32.774608,26.172533,5997,4,1,1354376908,1488991723,0,Egypt,Etisalat,Africa
12848731,UMTS,602,3,32042,13425775,0,32.825546,26.203537,1000,3,1,1354194819,1354194819,0,Egypt,Etisalat,Africa
12848732,UMTS,602,3,32042,13421340,0,32.82096862793,26.222305297852,1000,1,1,1354194879,1354194879,0,Egypt,Etisalat,Africa
12848733,GSM,602,3,22071,39972,0,32.830654,26.293693,10695,54,1,1354376908,1477920688,0,Egypt,Etisalat,Africa
12848734,GSM,602,3,22071,39981,0,32.780213,26.261147,10074,93,1,1354376908,1682811126,0,Egypt,Etisalat,Africa
12848735,UMTS,602,3,32042,13423455,0,32.798558,26.275989,2322,22,1,1354195267,1354195267,0,Egypt,Etisalat,Africa
12848736,GSM,602,3,22071,39971,0,32.901181,26.332171,12042,66,1,1354376908,1477920688,0,Egypt,Etisalat,Africa
12848737,GSM,602,3,22071,39962,0,32.95923,26.349507,5247,69,1,1354196287,1354196287,0,Egypt,Etisalat,Africa
12848738,GSM,602,3,22071,39961,0,33.033796,26.36619,14638,44,1,1354376908,1465542951,0,Egypt,Etisalat,Africa
12848739,GSM,602,3,22071,39952,0,33.069681,26.370131,3624,28,1,1354376908,1465542951,0,Egypt,Etisalat,Africa
12848740,GSM,602,3,22071,39951,0,33.082794,26.399791,2024,29,1,1354376908,1465542951,0,Egypt,Etisalat,Africa
12848741,GSM,602,3,22071,39942,0,33.105785,26.422828,2264,63,1,1354376908,1476325752,0,Egypt,Etisalat,Africa
12848742,GSM,602,3,22071,39941,0,33.143096,26.444779,2186,30,1,1354376908,1476325752,0,Egypt,Etisalat,Africa
12848743,GSM,602,3,22071,39932,0,33.173654,26.452832,8786,22,1,1354376908,1465542951,0,Egypt,Etisalat,Africa
12848744,GSM,602,3,22071,39931,0,33.226385,26.46982,10874,60,1,1354376908,1470885468,0,Egypt,Etisalat,Africa
12848745,GSM,602,3,22071,39922,0,33.287486,26.494075,4703,48,1,1354376908,1477920688,0,Egypt,Etisalat,Africa
12848746,GSM,602,3,22071,39921,0,33.347374,26.517697,2550,41,1,1354376908,1470885468,0,Egypt,Etisalat,Africa
12848747,GSM,602,3,22071,39912,0,33.375578,26.53621,3251,83,1,1354376909,1470885468,0,Egypt,Etisalat,Africa
12848748,GSM,602,3,22071,39911,0,33.406791,26.56517,2329,24,1,1354376909,1470885468,0,Egypt,Etisalat,Africa
12848749,GSM,602,3,22071,39902,0,33.421448,26.581402,8160,35,1,1354376909,1470885468,0,Egypt,Etisalat,Africa
12848750,GSM,602,3,22071,39901,0,33.439734,26.610424,4589,21,1,1354376909,1470885468,0,Egypt,Etisalat,Africa
12848751,GSM,602,3,22071,39892,0,33.449408,26.625102,1027,13,1,1354200418,1354200418,0,Egypt,Etisalat,Africa
12848752,GSM,602,3,22071,39882,0,33.461411,26.63498,7851,14,1,1354376909,1470885468,0,Egypt,Etisalat,Africa
12848753,GSM,602,3,22071,39891,0,33.458023,26.63414,1000,9,1,1354200478,1354200478,0,Egypt,Etisalat,Africa
12848754,GSM,602,3,22071,39881,0,33.479804,26.656495,2968,12,1,1354376909,1477920688,0,Egypt,Etisalat,Africa
12848755,GSM,602,3,22071,39872,0,33.470923,26.639003,8973,7,1,1354376914,1470885468,0,Egypt,Etisalat,Africa
12848756,GSM,602,3,22071,39871,0,33.491752,26.660385,1485,20,1,1354200728,1354200728,0,Egypt,Etisalat,Africa
12848757,GSM,602,3,22071,39862,0,33.517275,26.669051,2712,29,1,1354376914,1470885468,0,Egypt,Etisalat,Africa
12848758,GSM,602,3,22071,39861,0,33.557302,26.658431,5258,33,1,1354376914,1470885468,0,Egypt,Etisalat,Africa
